http://liveprogramming.github.io/liveblog/2013/01/13/a-history-of-live-programming.html,http://liveprogramming.github.io/liveblog/2013/01/a-history-of-live-programming/
http://liveprogramming.github.io/liveblog/2013/01/13/a-history-of-live-programming/index.html,http://liveprogramming.github.io/liveblog/2013/01/a-history-of-live-programming/
